order_id,lens_type,current_stage,order_age_hours,sla_hours,inventory_available,qc_failures,store_location,rework_count,delay_reason,breached
ORD-2024-101331,Progressive,Shipped,98.0,72,1,0,Bangalore,0,Supplier Delay,1
ORD-2024-101332,Bifocal,Quality Check,58.1,48,0,0,Chennai,0,None,1
ORD-2024-101333,Progressive,Coating,58.4,96,0,0,Hyderabad,0,Machine Breakdown,0
ORD-2024-101334,Single Vision,Packing,26.8,24,1,1,Hyderabad,0,None,0
ORD-2024-101335,Single Vision,Shipped,29.7,24,1,0,Pune,0,None,1
ORD-2024-101336,Single Vision,Prescription Verified,5.3,24,1,0,Pune,0,Supplier Delay,0
ORD-2024-101337,Single Vision,Frame Fitting,15.1,18,1,1,Delhi,0,Inventory Shortage,0
ORD-2024-101338,Bifocal,Shipped,94.7,48,0,1,Pune,0,Supplier Delay,1
ORD-2024-101339,Single Vision,Coating,15.0,24,1,0,Bangalore,0,Supplier Delay,0
ORD-2024-101340,Single Vision,Prescription Verified,8.6,24,1,1,Bangalore,0,QC Failure,0
ORD-2024-101341,Single Vision,Order Placed,0.6,30,1,0,Chennai,0,None,0
ORD-2024-101342,Bifocal,Frame Fitting,18.6,36,1,0,Mumbai,0,None,0
ORD-2024-101343,Bifocal,Packing,80.9,48,0,0,Hyderabad,0,Inventory Shortage,1
ORD-2024-101344,Progressive,Coating,47.4,72,0,0,Mumbai,0,Logistics Delay,0
ORD-2024-101345,Single Vision,Quality Check,30.5,24,0,0,Mumbai,0,Inventory Shortage,1
ORD-2024-101346,Bifocal,Coating,36.9,48,1,0,Bangalore,0,Machine Breakdown,0
ORD-2024-101347,Progressive,Lens Cutting,48.6,72,0,0,Mumbai,0,QC Failure,0
ORD-2024-101348,Progressive,Prescription Verified,8.1,60,1,0,Mumbai,0,Logistics Delay,0
ORD-2024-101349,Progressive,Prescription Verified,2.9,72,1,0,Kolkata,0,None,0
ORD-2024-101350,Single Vision,Lens Cutting,9.0,30,1,0,Bangalore,0,None,0
ORD-2024-101351,Progressive,Order Placed,1.8,72,1,0,Chennai,0,None,0
ORD-2024-101352,Bifocal,Coating,52.3,60,1,0,Kolkata,0,Logistics Delay,0
ORD-2024-101353,Progressive,Lens Cutting,40.8,72,0,0,Delhi,0,QC Failure,0
ORD-2024-101354,Single Vision,Quality Check,32.3,30,1,0,Bangalore,1,Machine Breakdown,0
ORD-2024-101355,Single Vision,Order Placed,0.7,24,1,0,Delhi,0,Inventory Shortage,0
ORD-2024-101356,Progressive,Packing,72.1,72,1,0,Pune,1,QC Failure,0
ORD-2024-101357,Single Vision,Quality Check,18.6,24,1,0,Chennai,0,None,0
ORD-2024-101358,Bifocal,Coating,36.3,48,1,1,Delhi,0,Machine Breakdown,0
ORD-2024-101359,Single Vision,Frame Fitting,13.5,24,1,1,Bangalore,0,None,0
ORD-2024-101360,Bifocal,Shipped,83.4,48,0,0,Delhi,0,Inventory Shortage,1
ORD-2024-101361,Bifocal,Frame Fitting,31.1,36,0,0,Mumbai,0,None,0
ORD-2024-101362,Single Vision,Shipped,31.5,24,1,1,Bangalore,1,None,0
ORD-2024-101363,Progressive,Shipped,113.1,72,0,0,Pune,0,None,1
ORD-2024-101364,Single Vision,Shipped,42.0,24,1,1,Chennai,1,QC Failure,1
ORD-2024-101365,Single Vision,Lens Cutting,21.0,24,1,0,Delhi,0,Machine Breakdown,0
ORD-2024-101366,Single Vision,Lens Cutting,16.4,18,1,0,Chennai,1,Logistics Delay,0
ORD-2024-101367,Bifocal,Quality Check,67.5,60,0,1,Hyderabad,1,None,1
ORD-2024-101368,Progressive,Lens Cutting,71.4,72,0,0,Chennai,0,None,1
ORD-2024-101369,Progressive,Shipped,110.2,96,0,0,Hyderabad,0,None,0
ORD-2024-101370,Progressive,Lens Cutting,37.8,72,1,0,Delhi,0,Logistics Delay,0
ORD-2024-101371,Single Vision,Frame Fitting,8.7,24,1,0,Bangalore,0,QC Failure,0
ORD-2024-101372,Bifocal,Packing,43.9,48,0,0,Chennai,0,None,1
ORD-2024-101373,Bifocal,Frame Fitting,64.1,48,0,0,Bangalore,1,None,1
ORD-2024-101374,Bifocal,Packing,75.5,48,0,1,Chennai,0,Supplier Delay,1
ORD-2024-101375,Bifocal,Packing,60.7,48,0,3,Bangalore,0,QC Failure,1
ORD-2024-101376,Single Vision,Packing,27.4,30,1,0,Pune,0,None,0
ORD-2024-101377,Single Vision,Lens Cutting,5.8,18,1,0,Delhi,0,QC Failure,0
ORD-2024-101378,Single Vision,Frame Fitting,18.9,24,1,0,Mumbai,0,None,0
ORD-2024-101379,Bifocal,Packing,72.4,48,0,1,Pune,0,Inventory Shortage,1
ORD-2024-101380,Bifocal,Frame Fitting,37.2,48,1,0,Chennai,0,Supplier Delay,0
ORD-2024-101381,Bifocal,Packing,43.4,48,1,0,Delhi,0,None,0
ORD-2024-101382,Single Vision,Lens Cutting,9.6,30,1,0,Bangalore,0,Inventory Shortage,0
ORD-2024-101383,Single Vision,Prescription Verified,1.7,24,1,0,Hyderabad,0,None,0
ORD-2024-101384,Progressive,Lens Cutting,18.2,72,0,0,Hyderabad,0,Logistics Delay,0
ORD-2024-101385,Single Vision,Packing,27.5,24,1,0,Mumbai,1,None,0
ORD-2024-101386,Single Vision,Coating,14.6,24,1,0,Hyderabad,0,Logistics Delay,1
ORD-2024-101387,Single Vision,Shipped,32.3,24,1,0,Bangalore,0,Machine Breakdown,1
ORD-2024-101388,Single Vision,Lens Cutting,0.6,24,1,0,Mumbai,0,Logistics Delay,0
ORD-2024-101389,Progressive,Shipped,64.9,72,1,0,Mumbai,0,None,0
ORD-2024-101390,Single Vision,Shipped,20.2,24,1,0,Delhi,0,None,0
ORD-2024-101391,Single Vision,Prescription Verified,3.3,24,1,0,Kolkata,0,None,0
ORD-2024-101392,Single Vision,Order Placed,0.5,24,1,0,Hyderabad,0,None,0
ORD-2024-101393,Single Vision,Shipped,27.0,24,1,0,Mumbai,0,Logistics Delay,1
ORD-2024-101394,Single Vision,Shipped,37.6,24,0,0,Pune,1,None,1
ORD-2024-101395,Single Vision,Lens Cutting,28.6,30,0,0,Mumbai,0,Inventory Shortage,0
ORD-2024-101396,Single Vision,Frame Fitting,26.5,24,1,1,Bangalore,1,Inventory Shortage,1
ORD-2024-101397,Single Vision,Frame Fitting,14.0,18,1,1,Bangalore,1,Inventory Shortage,1
ORD-2024-101398,Progressive,Packing,95.5,60,0,0,Bangalore,0,Inventory Shortage,1
ORD-2024-101399,Bifocal,Frame Fitting,31.7,48,1,0,Pune,0,QC Failure,0
ORD-2024-101400,Bifocal,Frame Fitting,64.1,60,1,0,Hyderabad,0,Supplier Delay,0
ORD-2024-101401,Progressive,Prescription Verified,31.2,96,0,1,Hyderabad,0,None,0
ORD-2024-101402,Single Vision,Lens Cutting,13.7,24,1,0,Mumbai,0,Inventory Shortage,0
ORD-2024-101403,Bifocal,Prescription Verified,12.4,48,0,0,Bangalore,0,Inventory Shortage,0
ORD-2024-101404,Single Vision,Coating,8.7,24,1,0,Delhi,0,None,0
ORD-2024-101405,Progressive,Frame Fitting,142.9,72,0,3,Bangalore,1,Inventory Shortage,1
ORD-2024-101406,Bifocal,Quality Check,44.7,48,1,0,Delhi,0,None,0
ORD-2024-101407,Single Vision,Packing,21.0,24,1,0,Kolkata,0,Logistics Delay,0
ORD-2024-101408,Single Vision,Shipped,24.7,24,1,1,Bangalore,0,None,0
ORD-2024-101409,Bifocal,Quality Check,58.7,48,0,0,Bangalore,0,Supplier Delay,1
ORD-2024-101410,Bifocal,Prescription Verified,24.5,48,1,2,Chennai,0,Machine Breakdown,0
ORD-2024-101411,Progressive,Frame Fitting,74.5,72,1,1,Bangalore,1,Machine Breakdown,1
ORD-2024-101412,Single Vision,Order Placed,3.1,30,0,0,Chennai,0,Inventory Shortage,0
ORD-2024-101413,Single Vision,Frame Fitting,21.2,24,0,0,Mumbai,0,QC Failure,0
ORD-2024-101414,Bifocal,Frame Fitting,26.1,48,1,0,Delhi,0,None,0
ORD-2024-101415,Single Vision,Packing,26.3,24,1,0,Hyderabad,1,None,0
ORD-2024-101416,Bifocal,Lens Cutting,32.0,48,0,0,Bangalore,0,None,0
ORD-2024-101417,Single Vision,Packing,35.5,24,1,1,Bangalore,1,Machine Breakdown,1
ORD-2024-101418,Progressive,Quality Check,55.6,72,1,1,Mumbai,0,None,0
ORD-2024-101419,Single Vision,Coating,18.7,24,1,0,Pune,0,None,0
ORD-2024-101420,Progressive,Lens Cutting,37.7,96,0,0,Mumbai,0,Inventory Shortage,0
ORD-2024-101421,Single Vision,Prescription Verified,2.4,24,1,0,Hyderabad,0,None,0
ORD-2024-101422,Single Vision,Prescription Verified,4.2,24,1,0,Mumbai,0,None,0
ORD-2024-101423,Single Vision,Quality Check,16.9,24,0,0,Chennai,1,None,0
ORD-2024-101424,Bifocal,Coating,83.9,60,1,3,Hyderabad,1,QC Failure,1
ORD-2024-101425,Single Vision,Order Placed,2.9,24,1,0,Chennai,0,None,0
ORD-2024-101426,Single Vision,Packing,24.5,24,1,0,Mumbai,0,None,0
ORD-2024-101427,Single Vision,Frame Fitting,7.0,24,1,0,Kolkata,0,Logistics Delay,0
ORD-2024-101428,Progressive,Shipped,77.4,72,1,0,Delhi,0,None,0
ORD-2024-101429,Single Vision,Shipped,31.9,18,1,2,Mumbai,1,QC Failure,1
ORD-2024-101430,Single Vision,Frame Fitting,15.5,18,1,0,Chennai,0,Machine Breakdown,1
ORD-2024-101431,Bifocal,Frame Fitting,27.5,48,1,0,Hyderabad,0,Supplier Delay,0
ORD-2024-101432,Single Vision,Packing,22.2,24,1,2,Pune,0,Logistics Delay,1
ORD-2024-101433,Progressive,Prescription Verified,2.0,72,1,0,Delhi,0,Machine Breakdown,0
ORD-2024-101434,Single Vision,Prescription Verified,9.0,24,1,0,Delhi,0,None,0
ORD-2024-101435,Single Vision,Frame Fitting,16.3,18,1,0,Bangalore,0,QC Failure,0
ORD-2024-101436,Single Vision,Lens Cutting,13.1,24,1,1,Pune,1,None,0
ORD-2024-101437,Bifocal,Order Placed,6.3,36,1,0,Mumbai,0,Logistics Delay,0
ORD-2024-101438,Progressive,Frame Fitting,114.7,72,0,0,Delhi,0,Logistics Delay,1
ORD-2024-101439,Bifocal,Order Placed,5.3,36,0,0,Delhi,0,None,0
ORD-2024-101440,Single Vision,Coating,18.3,24,1,0,Pune,0,Logistics Delay,0
ORD-2024-101441,Bifocal,Shipped,71.8,60,0,2,Pune,0,QC Failure,1
ORD-2024-101442,Single Vision,Shipped,32.3,24,0,0,Chennai,0,None,1
ORD-2024-101443,Single Vision,Frame Fitting,17.0,24,1,1,Delhi,0,None,0
ORD-2024-101444,Single Vision,Lens Cutting,7.9,24,1,0,Bangalore,0,None,0
ORD-2024-101445,Single Vision,Packing,55.9,30,0,2,Chennai,2,Inventory Shortage,1
ORD-2024-101446,Single Vision,Coating,13.8,24,1,0,Delhi,0,QC Failure,0
ORD-2024-101447,Bifocal,Coating,44.5,48,0,0,Bangalore,0,Inventory Shortage,1
ORD-2024-101448,Single Vision,Order Placed,3.7,24,1,0,Chennai,0,QC Failure,0
ORD-2024-101449,Progressive,Lens Cutting,31.6,72,0,2,Mumbai,0,None,0
ORD-2024-101450,Progressive,Prescription Verified,36.8,72,1,0,Bangalore,0,Machine Breakdown,0
ORD-2024-101451,Bifocal,Packing,71.5,48,0,0,Chennai,0,Inventory Shortage,1
ORD-2024-101452,Bifocal,Prescription Verified,4.1,48,1,0,Mumbai,0,None,0
ORD-2024-101453,Single Vision,Packing,22.6,24,1,0,Pune,0,Machine Breakdown,0
ORD-2024-101454,Bifocal,Quality Check,22.1,48,1,0,Bangalore,0,None,0
ORD-2024-101455,Single Vision,Frame Fitting,15.5,24,1,0,Bangalore,0,None,0
ORD-2024-101456,Single Vision,Lens Cutting,16.4,24,1,0,Chennai,0,Logistics Delay,0
ORD-2024-101457,Single Vision,Coating,11.8,24,1,0,Bangalore,0,Inventory Shortage,0
ORD-2024-101458,Progressive,Coating,61.6,72,0,0,Bangalore,0,Logistics Delay,0
ORD-2024-101459,Single Vision,Quality Check,19.9,24,1,2,Pune,0,QC Failure,1
ORD-2024-101460,Single Vision,Quality Check,20.4,24,1,0,Delhi,0,Machine Breakdown,0
ORD-2024-101461,Single Vision,Prescription Verified,1.6,30,1,0,Chennai,0,None,0
ORD-2024-101462,Single Vision,Frame Fitting,14.5,24,1,0,Chennai,0,Logistics Delay,0
ORD-2024-101463,Bifocal,Packing,94.7,48,1,2,Pune,2,QC Failure,1
ORD-2024-101464,Single Vision,Frame Fitting,15.7,24,1,0,Bangalore,0,Supplier Delay,0
ORD-2024-101465,Progressive,Packing,141.7,72,0,1,Mumbai,1,Logistics Delay,1
ORD-2024-101466,Single Vision,Frame Fitting,16.9,24,1,0,Kolkata,0,None,0
ORD-2024-101467,Single Vision,Frame Fitting,19.2,24,1,0,Bangalore,0,None,0
ORD-2024-101468,Single Vision,Packing,28.9,24,1,0,Pune,0,Logistics Delay,1
ORD-2024-101469,Bifocal,Quality Check,35.7,48,1,0,Hyderabad,0,None,0
ORD-2024-101470,Single Vision,Order Placed,0.7,24,1,0,Chennai,0,Machine Breakdown,0
ORD-2024-101471,Bifocal,Coating,29.6,48,1,0,Mumbai,0,Supplier Delay,0
ORD-2024-101472,Single Vision,Coating,16.6,24,1,0,Delhi,0,None,0
ORD-2024-101473,Single Vision,Packing,21.2,24,1,0,Delhi,0,Supplier Delay,0
ORD-2024-101474,Single Vision,Quality Check,25.5,30,1,0,Pune,0,None,0
ORD-2024-101475,Bifocal,Shipped,58.5,48,0,0,Delhi,0,None,1
ORD-2024-101476,Bifocal,Frame Fitting,29.9,48,1,0,Delhi,0,None,0
ORD-2024-101477,Single Vision,Lens Cutting,8.9,24,1,1,Bangalore,0,Machine Breakdown,0
ORD-2024-101478,Single Vision,Lens Cutting,15.1,24,1,0,Delhi,0,Logistics Delay,0
ORD-2024-101479,Single Vision,Quality Check,7.2,24,1,0,Mumbai,0,None,0
ORD-2024-101480,Single Vision,Shipped,28.2,24,1,0,Chennai,0,None,0
ORD-2024-101481,Single Vision,Quality Check,16.8,24,1,0,Bangalore,0,None,0
ORD-2024-101482,Single Vision,Prescription Verified,1.9,18,1,0,Chennai,0,None,0
ORD-2024-101483,Bifocal,Order Placed,8.6,60,0,0,Bangalore,0,Supplier Delay,0
ORD-2024-101484,Progressive,Frame Fitting,91.7,72,0,0,Kolkata,0,Supplier Delay,1
ORD-2024-101485,Single Vision,Frame Fitting,22.0,24,1,0,Hyderabad,1,QC Failure,0
ORD-2024-101486,Progressive,Quality Check,121.3,72,1,1,Chennai,1,Inventory Shortage,1
ORD-2024-101487,Single Vision,Coating,11.3,24,1,0,Pune,0,Inventory Shortage,0
ORD-2024-101488,Bifocal,Packing,72.3,48,1,3,Pune,0,Logistics Delay,1
ORD-2024-101489,Bifocal,Shipped,140.2,60,1,3,Kolkata,1,Machine Breakdown,1
ORD-2024-101490,Bifocal,Quality Check,44.7,48,0,0,Bangalore,0,None,0
ORD-2024-101491,Bifocal,Frame Fitting,35.9,48,1,0,Chennai,0,None,0
ORD-2024-101492,Single Vision,Coating,19.1,24,1,0,Bangalore,1,None,0
ORD-2024-101493,Single Vision,Order Placed,2.4,24,1,1,Delhi,2,QC Failure,0
ORD-2024-101494,Bifocal,Shipped,43.4,60,1,0,Delhi,0,None,0
ORD-2024-101495,Single Vision,Lens Cutting,6.1,18,1,0,Bangalore,0,Supplier Delay,0
ORD-2024-101496,Single Vision,Quality Check,20.8,24,1,0,Hyderabad,0,None,0
ORD-2024-101497,Bifocal,Packing,64.5,36,0,0,Hyderabad,0,Inventory Shortage,1
ORD-2024-101498,Single Vision,Quality Check,32.4,24,0,0,Bangalore,0,Machine Breakdown,1
ORD-2024-101499,Bifocal,Frame Fitting,93.0,60,0,1,Bangalore,1,Logistics Delay,1
ORD-2024-101500,Single Vision,Lens Cutting,6.7,18,1,0,Kolkata,0,Logistics Delay,0
ORD-2024-101501,Single Vision,Prescription Verified,14.0,24,0,0,Mumbai,0,Machine Breakdown,1
ORD-2024-101502,Progressive,Frame Fitting,81.8,72,1,1,Pune,0,Machine Breakdown,1
ORD-2024-101503,Progressive,Frame Fitting,123.9,96,0,1,Pune,1,Inventory Shortage,1
ORD-2024-101504,Single Vision,Coating,10.7,30,1,0,Mumbai,0,None,0
ORD-2024-101505,Single Vision,Lens Cutting,6.5,24,1,0,Bangalore,0,Logistics Delay,0
ORD-2024-101506,Bifocal,Quality Check,56.6,48,1,1,Pune,2,None,1
ORD-2024-101507,Single Vision,Frame Fitting,13.2,24,1,0,Hyderabad,0,None,0
ORD-2024-101508,Progressive,Lens Cutting,49.9,72,0,0,Delhi,2,Inventory Shortage,0
ORD-2024-101509,Single Vision,Order Placed,1.1,30,1,0,Delhi,0,None,0
ORD-2024-101510,Single Vision,Quality Check,28.8,30,1,0,Delhi,0,Logistics Delay,0
ORD-2024-101511,Single Vision,Shipped,29.1,30,1,0,Delhi,0,None,0
ORD-2024-101512,Single Vision,Packing,11.1,18,1,0,Delhi,0,None,0
ORD-2024-101513,Bifocal,Lens Cutting,40.8,48,0,0,Delhi,0,Machine Breakdown,0
ORD-2024-101514,Progressive,Coating,30.9,60,0,0,Bangalore,0,None,0
ORD-2024-101515,Progressive,Order Placed,1.8,72,1,0,Pune,0,Machine Breakdown,0
ORD-2024-101516,Bifocal,Quality Check,31.4,48,1,0,Chennai,0,QC Failure,0
ORD-2024-101517,Single Vision,Prescription Verified,12.6,24,1,1,Delhi,1,Logistics Delay,0
ORD-2024-101518,Single Vision,Frame Fitting,32.8,24,0,0,Kolkata,0,Supplier Delay,1
ORD-2024-101519,Bifocal,Frame Fitting,17.0,48,1,0,Bangalore,0,None,0
ORD-2024-101520,Progressive,Shipped,217.4,96,0,0,Delhi,0,Machine Breakdown,1
ORD-2024-101521,Single Vision,Prescription Verified,2.7,24,1,0,Bangalore,0,None,0
ORD-2024-101522,Progressive,Packing,102.3,72,0,1,Bangalore,0,QC Failure,1
ORD-2024-101523,Bifocal,Packing,45.0,48,1,0,Bangalore,0,None,0
ORD-2024-101524,Progressive,Lens Cutting,37.1,72,0,0,Hyderabad,0,None,0
ORD-2024-101525,Bifocal,Coating,38.9,48,1,0,Mumbai,0,Machine Breakdown,0
ORD-2024-101526,Progressive,Quality Check,78.5,72,1,1,Mumbai,0,QC Failure,1
ORD-2024-101527,Single Vision,Shipped,13.8,18,1,0,Bangalore,0,None,0
ORD-2024-101528,Bifocal,Prescription Verified,20.0,48,0,1,Hyderabad,0,Supplier Delay,0
ORD-2024-101529,Single Vision,Order Placed,2.1,24,1,0,Delhi,0,None,0
ORD-2024-101530,Bifocal,Lens Cutting,18.0,60,0,3,Delhi,0,Supplier Delay,0
ORD-2024-101531,Progressive,Packing,119.3,72,0,3,Delhi,1,Logistics Delay,1
ORD-2024-101532,Progressive,Prescription Verified,8.5,72,1,3,Hyderabad,2,Logistics Delay,0
ORD-2024-101533,Single Vision,Prescription Verified,0.5,24,1,0,Mumbai,0,None,0
ORD-2024-101534,Bifocal,Frame Fitting,80.2,48,0,3,Delhi,2,None,1
ORD-2024-101535,Single Vision,Lens Cutting,11.2,24,0,0,Bangalore,0,None,0
ORD-2024-101536,Single Vision,Packing,30.9,24,1,3,Hyderabad,0,None,1
ORD-2024-101537,Single Vision,Shipped,28.0,24,1,0,Delhi,0,Machine Breakdown,0
ORD-2024-101538,Bifocal,Packing,111.1,60,0,0,Pune,0,Inventory Shortage,1
ORD-2024-101539,Progressive,Frame Fitting,62.5,72,1,0,Chennai,0,Supplier Delay,0
ORD-2024-101540,Single Vision,Shipped,58.5,30,0,3,Bangalore,1,Logistics Delay,1
ORD-2024-101541,Single Vision,Lens Cutting,19.4,24,1,0,Bangalore,0,Logistics Delay,0
ORD-2024-101542,Progressive,Packing,95.2,72,1,1,Pune,0,QC Failure,0
ORD-2024-101543,Bifocal,Order Placed,1.2,36,1,1,Mumbai,1,QC Failure,0
ORD-2024-101544,Bifocal,Quality Check,65.1,48,1,1,Bangalore,1,Inventory Shortage,1
ORD-2024-101545,Bifocal,Frame Fitting,44.5,48,0,1,Pune,0,Inventory Shortage,0
ORD-2024-101546,Single Vision,Frame Fitting,15.9,24,1,0,Kolkata,0,None,0
ORD-2024-101547,Bifocal,Lens Cutting,1.0,48,1,0,Bangalore,0,None,0
ORD-2024-101548,Single Vision,Quality Check,11.6,30,0,0,Bangalore,0,None,0
ORD-2024-101549,Single Vision,Order Placed,0.7,24,1,0,Kolkata,0,Machine Breakdown,0
ORD-2024-101550,Bifocal,Lens Cutting,14.3,48,1,0,Bangalore,1,None,0
ORD-2024-101551,Single Vision,Lens Cutting,13.4,24,1,0,Hyderabad,0,None,0
ORD-2024-101552,Progressive,Coating,37.6,72,1,0,Pune,0,Logistics Delay,0
ORD-2024-101553,Single Vision,Packing,24.7,24,1,0,Mumbai,0,Logistics Delay,0
ORD-2024-101554,Bifocal,Shipped,74.2,48,0,0,Kolkata,0,None,1
ORD-2024-101555,Bifocal,Order Placed,2.5,48,0,1,Mumbai,2,Inventory Shortage,0
ORD-2024-101556,Bifocal,Order Placed,1.3,48,1,0,Pune,0,Inventory Shortage,0
ORD-2024-101557,Bifocal,Frame Fitting,51.4,48,0,0,Kolkata,0,Machine Breakdown,1
ORD-2024-101558,Single Vision,Frame Fitting,16.9,24,1,0,Kolkata,2,None,0
ORD-2024-101559,Bifocal,Coating,23.5,48,0,0,Pune,0,None,0
ORD-2024-101560,Single Vision,Shipped,36.6,24,1,0,Mumbai,0,Supplier Delay,1
ORD-2024-101561,Bifocal,Order Placed,2.7,48,1,0,Hyderabad,0,None,0
ORD-2024-101562,Progressive,Packing,137.0,96,0,0,Hyderabad,0,None,1
ORD-2024-101563,Bifocal,Order Placed,1.4,48,1,0,Mumbai,2,None,0
ORD-2024-101564,Single Vision,Coating,15.3,24,1,0,Bangalore,0,None,0
ORD-2024-101565,Single Vision,Lens Cutting,5.7,18,1,0,Bangalore,0,Inventory Shortage,0
ORD-2024-101566,Single Vision,Prescription Verified,0.6,24,1,0,Bangalore,0,Logistics Delay,0
ORD-2024-101567,Single Vision,Prescription Verified,8.4,18,1,0,Hyderabad,0,None,0
ORD-2024-101568,Progressive,Order Placed,1.8,72,1,0,Kolkata,0,Inventory Shortage,0
ORD-2024-101569,Progressive,Frame Fitting,60.3,72,1,0,Hyderabad,0,Supplier Delay,1
ORD-2024-101570,Single Vision,Coating,16.7,24,0,0,Delhi,0,None,0
ORD-2024-101571,Bifocal,Frame Fitting,49.2,48,0,0,Mumbai,0,Inventory Shortage,1
ORD-2024-101572,Single Vision,Prescription Verified,0.5,24,1,0,Mumbai,0,None,0
ORD-2024-101573,Single Vision,Order Placed,0.5,24,1,0,Bangalore,0,None,0
ORD-2024-101574,Bifocal,Coating,29.5,48,1,0,Chennai,0,None,0
ORD-2024-101575,Progressive,Prescription Verified,19.2,72,1,0,Kolkata,1,None,0
ORD-2024-101576,Bifocal,Lens Cutting,16.7,60,1,0,Pune,0,None,0
ORD-2024-101577,Single Vision,Frame Fitting,24.9,30,1,0,Chennai,0,Supplier Delay,0
ORD-2024-101578,Bifocal,Order Placed,1.6,48,0,0,Delhi,0,Supplier Delay,0
ORD-2024-101579,Bifocal,Lens Cutting,38.7,48,0,0,Pune,0,Inventory Shortage,0
ORD-2024-101580,Bifocal,Shipped,75.9,48,0,0,Bangalore,0,None,1
ORD-2024-101581,Progressive,Quality Check,73.3,72,1,0,Delhi,1,QC Failure,0
ORD-2024-101582,Single Vision,Coating,24.6,24,1,1,Delhi,2,QC Failure,1
ORD-2024-101583,Single Vision,Lens Cutting,9.8,24,1,0,Bangalore,0,None,0
ORD-2024-101584,Progressive,Shipped,178.0,72,1,3,Chennai,2,QC Failure,1
ORD-2024-101585,Bifocal,Coating,21.2,48,1,0,Mumbai,0,None,0
ORD-2024-101586,Bifocal,Frame Fitting,34.3,48,0,0,Hyderabad,0,QC Failure,0
ORD-2024-101587,Single Vision,Lens Cutting,7.5,24,1,0,Kolkata,0,None,0
ORD-2024-101588,Progressive,Prescription Verified,2.5,72,0,0,Delhi,0,QC Failure,0
ORD-2024-101589,Single Vision,Quality Check,24.8,24,1,0,Hyderabad,1,None,0
ORD-2024-101590,Bifocal,Packing,64.4,48,1,0,Chennai,0,Supplier Delay,1
ORD-2024-101591,Single Vision,Shipped,28.6,24,1,0,Delhi,0,Logistics Delay,1
ORD-2024-101592,Bifocal,Shipped,55.5,48,1,0,Chennai,0,None,1
ORD-2024-101593,Bifocal,Packing,35.3,36,1,0,Chennai,0,None,0
ORD-2024-101594,Single Vision,Packing,30.0,18,1,2,Delhi,1,QC Failure,1
ORD-2024-101595,Single Vision,Prescription Verified,15.5,24,1,0,Delhi,0,Inventory Shortage,0
ORD-2024-101596,Bifocal,Order Placed,1.0,48,1,0,Delhi,0,Logistics Delay,0
ORD-2024-101597,Single Vision,Coating,11.6,24,1,0,Delhi,0,None,0
ORD-2024-101598,Single Vision,Lens Cutting,5.1,18,0,0,Hyderabad,0,Inventory Shortage,0
ORD-2024-101599,Single Vision,Shipped,24.8,24,1,0,Delhi,0,None,0
ORD-2024-101600,Single Vision,Packing,44.9,24,0,0,Chennai,0,Inventory Shortage,1
ORD-2024-101601,Single Vision,Coating,11.3,24,1,0,Chennai,0,None,0
ORD-2024-101602,Single Vision,Order Placed,0.5,24,1,0,Mumbai,0,QC Failure,0
ORD-2024-101603,Single Vision,Prescription Verified,1.4,24,0,0,Kolkata,0,None,0
ORD-2024-101604,Bifocal,Packing,51.6,48,1,1,Kolkata,1,QC Failure,1
ORD-2024-101605,Bifocal,Frame Fitting,60.6,60,0,0,Kolkata,0,None,0
ORD-2024-101606,Progressive,Order Placed,1.6,72,1,0,Bangalore,0,None,0
ORD-2024-101607,Bifocal,Lens Cutting,23.5,48,1,1,Kolkata,0,None,0
ORD-2024-101608,Single Vision,Lens Cutting,5.0,24,1,1,Mumbai,1,QC Failure,0
ORD-2024-101609,Single Vision,Order Placed,0.5,18,1,0,Kolkata,0,None,0
ORD-2024-101610,Progressive,Lens Cutting,40.7,96,1,0,Delhi,0,None,0
ORD-2024-101611,Single Vision,Prescription Verified,0.5,18,1,1,Delhi,0,None,0
ORD-2024-101612,Bifocal,Prescription Verified,6.0,48,1,0,Hyderabad,0,None,0
ORD-2024-101613,Bifocal,Packing,122.5,60,0,1,Mumbai,1,Supplier Delay,1
ORD-2024-101614,Progressive,Order Placed,22.5,72,1,1,Mumbai,1,None,0
ORD-2024-101615,Bifocal,Lens Cutting,21.2,48,0,0,Delhi,0,Supplier Delay,0
ORD-2024-101616,Single Vision,Frame Fitting,21.4,30,0,1,Hyderabad,0,Machine Breakdown,0
ORD-2024-101617,Single Vision,Shipped,19.5,18,1,0,Hyderabad,0,None,0
ORD-2024-101618,Single Vision,Lens Cutting,10.7,18,1,0,Pune,0,Machine Breakdown,0
ORD-2024-101619,Bifocal,Order Placed,17.3,48,0,0,Pune,0,None,0
ORD-2024-101620,Bifocal,Lens Cutting,22.7,36,1,2,Mumbai,1,None,1
ORD-2024-101621,Bifocal,Shipped,71.5,48,1,0,Delhi,0,Machine Breakdown,1
ORD-2024-101622,Bifocal,Lens Cutting,19.6,48,0,0,Pune,0,Logistics Delay,0
ORD-2024-101623,Single Vision,Frame Fitting,25.7,24,1,0,Kolkata,0,Supplier Delay,1
ORD-2024-101624,Progressive,Shipped,135.1,72,1,1,Mumbai,2,QC Failure,1
ORD-2024-101625,Single Vision,Packing,26.1,24,1,1,Hyderabad,1,None,0
ORD-2024-101626,Progressive,Order Placed,3.1,72,1,0,Kolkata,0,Logistics Delay,0
